epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,7265.2,1.31417,0.69977,1.35178,0.73648,0.77534,0.75364,0.34065,2.09842,1.04247,2.07739,0.00039139,0.00039139,0.00039139
126,7322.7,1.30251,0.68658,1.34399,0.7244,0.77294,0.7401,0.32433,2.05042,1.05716,2.06598,0.000388345,0.000388345,0.000388345
127,7380,1.30724,0.69354,1.34946,0.67741,0.78124,0.73556,0.3356,2.05759,1.02078,2.11251,0.0003853,0.0003853,0.0003853
128,7437.74,1.31459,0.70134,1.35467,0.69356,0.78239,0.74745,0.34007,2.07312,1.05268,2.12234,0.000382255,0.000382255,0.000382255
129,7494.74,1.30866,0.69803,1.33181,0.74113,0.76336,0.75395,0.32078,2.0816,1.03984,2.10663,0.000379209,0.000379209,0.000379209
130,7552.2,1.29785,0.67577,1.33567,0.71025,0.76141,0.74109,0.33632,2.04887,1.04949,2.0902,0.000376164,0.000376164,0.000376164
131,7609.83,1.27666,0.69692,1.33101,0.70834,0.75249,0.73716,0.3345,2.07674,1.0437,2.13329,0.000373119,0.000373119,0.000373119
132,7667.29,1.30669,0.70048,1.34252,0.77519,0.72853,0.77145,0.3202,2.08263,1.02099,2.14395,0.000370074,0.000370074,0.000370074
133,7724.36,1.28196,0.6874,1.3462,0.74534,0.80208,0.76864,0.32488,2.08397,1.03596,2.12058,0.000367028,0.000367028,0.000367028
134,7781.86,1.30008,0.70025,1.3423,0.72606,0.78574,0.77577,0.34855,2.07611,1.02278,2.09472,0.000363983,0.000363983,0.000363983
135,7839.52,1.30429,0.69131,1.34046,0.71068,0.78189,0.75543,0.33784,2.06905,1.02654,2.10803,0.000360938,0.000360938,0.000360938
136,7896.7,1.27793,0.67945,1.33092,0.7266,0.74078,0.73588,0.33217,2.06682,1.05878,2.15427,0.000357893,0.000357893,0.000357893
137,7953.76,1.29973,0.68241,1.34184,0.71589,0.75717,0.73841,0.32647,2.07294,1.08254,2.1283,0.000354847,0.000354847,0.000354847
138,8010.8,1.28178,0.67889,1.33164,0.71523,0.79973,0.77353,0.34504,2.07048,1.05587,2.1166,0.000351802,0.000351802,0.000351802
139,8068.07,1.28622,0.67763,1.32601,0.71148,0.77878,0.74901,0.34509,2.07525,1.06425,2.11992,0.000348757,0.000348757,0.000348757
140,8125.51,1.26123,0.68145,1.32761,0.72434,0.78065,0.75718,0.33482,2.07323,1.05131,2.15408,0.000345712,0.000345712,0.000345712
141,8182.44,1.2801,0.68059,1.32899,0.70751,0.74265,0.7216,0.33221,2.07655,1.1051,2.1481,0.000342666,0.000342666,0.000342666
142,8239.95,1.26113,0.67114,1.32027,0.69153,0.76921,0.72986,0.33085,2.08879,1.09262,2.1936,0.000339621,0.000339621,0.000339621
143,8297.62,1.2628,0.67575,1.33046,0.73114,0.76383,0.75005,0.33201,2.09499,1.05515,2.1614,0.000336576,0.000336576,0.000336576
