epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,2933.06,1.42829,0.78084,1.35326,0.67865,0.71826,0.67145,0.26748,2.01968,1.01909,1.85318,0.000461431,0.000461431,0.000461431
103,2961.27,1.43436,0.78883,1.35957,0.69843,0.72054,0.69289,0.27692,2.01616,1.02376,1.83985,0.000458386,0.000458386,0.000458386
104,2988.95,1.41966,0.77514,1.34416,0.70823,0.68129,0.67617,0.28247,1.97002,1.01244,1.82194,0.00045534,0.00045534,0.00045534
105,3016.76,1.41518,0.77326,1.34067,0.69917,0.69396,0.67736,0.28424,1.97617,0.99668,1.82435,0.000452295,0.000452295,0.000452295
106,3045.51,1.4295,0.77706,1.36824,0.67874,0.69137,0.65574,0.26308,1.95319,1.0231,1.83456,0.00044925,0.00044925,0.00044925
107,3074.2,1.4214,0.77558,1.346,0.68061,0.70736,0.65037,0.26421,2.0077,1.00647,1.84605,0.000446205,0.000446205,0.000446205
108,3102.81,1.42014,0.77236,1.35903,0.67612,0.71028,0.67371,0.27764,1.97514,0.99677,1.82115,0.000443159,0.000443159,0.000443159
109,3130.92,1.40655,0.74977,1.34729,0.65883,0.6944,0.64103,0.26204,1.9789,1.01909,1.82369,0.000440114,0.000440114,0.000440114
110,3159,1.41083,0.76802,1.34631,0.68904,0.68148,0.61893,0.25981,1.97556,1.02289,1.82549,0.000437069,0.000437069,0.000437069
111,3187.49,1.41883,0.77186,1.3589,0.69621,0.68256,0.67287,0.27636,1.97581,1.04447,1.84395,0.000434024,0.000434024,0.000434024
112,3215.9,1.43542,0.77621,1.34781,0.68431,0.66652,0.63437,0.26372,1.97404,1.0171,1.81511,0.000430978,0.000430978,0.000430978
113,3244.22,1.4013,0.7587,1.35723,0.67621,0.71514,0.67415,0.26564,1.96048,1.00125,1.81746,0.000427933,0.000427933,0.000427933
114,3273.08,1.41513,0.77199,1.36569,0.68731,0.69454,0.63337,0.26023,1.99275,1.01627,1.84033,0.000424888,0.000424888,0.000424888
